 h o r n y :   1 
 e p i d e r m i s :   1 
 d i s t r u b :   1 
 d e r m a :   2 
 i m m o b i l i z e d :   2 
 d o s e s :   5 
 r e a p p l i e d :   1 
 u n a b s o r b e d :   1 
 t h o r o u g h :   2 
 w i p i n g :   1 
 g r o s s :   9 
 w e e k s :   3 
 d e r m a l :   2 3 
 i r r i t a t i o n :   3 8 
 c o r r o s i v i t y :   8 
 p a t c h :   8 
 a b r a d e d :   8 
 a l b i n o :   6 
 r a b b i t :   5 
 c l i p p e d :   3 
 m i l l i l i t e r :   9 
 g r a m :   1 0 
 s e m i s o l i d s :   1 
 d i s s o l v e :   1 
 p a t c h e s :   3 
 r u b b e r i z e d :   1 
 r e t a r d s :   1 
 i n c i s i o n s :   1 
 d i s t u r b :   2 
 e r y t h e m a :   1 
 e s c h a r :   1 
 i r r i t a n t s :   5 
 t o p i c a l :   2 
 a n e s t h e t i c s :   2 
 a n a l g e s i c s :   3 
 h u m a n e :   3 
 e n d p o i n t s :   6 
 s a w d u s t :   2 
 c h i p s :   2 
 q u i e t :   2 
 p u l l i n g :   7 
 e y e b a l l :   2 
 f l a k e :   3 
 g r a n u l e :   3 
 a l t e r i n g :   5 
 t a p p i n g :   2 
 w e i g h s :   5 
 w a s h e d :   5 3 
 i n s t i l l a t i o n :   2 
 b i n o c u l a r :   1 
 l o u p e :   1 
 s l i t :   1 
 f l u o r e s c e i n :   3 
 o p h t h a l m i c :   1 4 
 c o r n e a :   8 
 f l u s h i n g :   1 
 v i s u a l i z e d :   1 
 d a r k e n e d :   1 
 e x h i b i t i n g :   2 
 u l c e r a t i o n :   2 
 f i n e :   1 4 
 s t i p p l i n g :   2 
 o p a c i t y :   3 
 d u l l i n g :   2 
 l u s t e r :   3 
 i n f l a m m a t i o n :   2 
 i r i s :   4 
 d e e p e n i n g :   2 
 r u g a e :   2 
 c i r c u m c o r n e a l :   2 
 i n j e c t i o n :   5 
 v e s s e l s :   4 
 c o n j u n c t i v a e :   2 
 s w e l l i n g :   2 
 e v e r s i o n :   2 
 d i f f u s e :   3 
 c r i m s o n :   2 
 a n i m a l t e s t i n g :   1 0 
 s c o r i n g :   3 
 g u i d e l i n e :   2 
 o p p t s :   1 
 o e c d :   1 
 f l a s h p o i n t s :   4 8 
 r e s i n :   1 8 
 v i s c o u s :   3 9 
 r e p r o d u c i b l e :   1 5 
 c l a m p :   4 9 
 t a p e r :   1 2 0 
 c l e v e l a n d :   1 7 
 s w i v e l :   4 5 
 r i n g s t a n d :   1 5 
 t r i a n g u l a r :   1 7 
 p e r c e p t i b l e :   1 6 
 d i m :   1 5 
 b r i n e :   1 6 
 p r e d e t e r m i n e d :   1 5 
 t h e r m o m e t e r :   5 9 
 h a l f w a y :   1 5 
 j e t :   5 8 
 c i r c u m f e r e n c e :   2 2 
 f r e s h :   4 1 
 p a r a x y l e n e :   1 5 
 i s o p r o p y l :   3 0 
 b o i l i n g :   3 3 
 d i s t i l l a t i o n :   4 5 
 a r o m a t i c :   2 0 
 h y d r o c a r b o n s :   2 7 
 l a c q u e r :   1 5 
 d i l u e n t s :   1 6 
 p u r e :   4 0 
 p u r i t y :   7 6 
 f r e e z i n g :   4 7 
 e x p e r i m e n t a l l y :   1 5 
 p y c n o m e t e r :   1 5 
 d i s t i l l :   1 5 
 r e p e a t a b i l i t y :   1 6 
 r e p r o d u c i b i l i t y :   1 6 
 c h e c k e d :   2 1 
 c a n c e l :   4 1 
 s o c :   1 5 
 m a t s :   1 8 
 s e t a f l a s h :   6 
 p a r a l l e l s :   2 
 s t o k e s :   1 
 r e c l a s s i f i e d :   1 
 r e c l a s s i f i c a t i o n :   1 
 r e c l a s s i f y :   1 
 a f l a s h :   2 
 s y r i n g e :   1 8 
 e v a p o r a t e :   1 
 p r o p a g a t e s :   3 
 o c c a s i o n a l l y :   1 
 e n l a r g e d :   1 
 a b n o r m a l l y :   1 
 l e a k y :   2 
 p o l y e t h y l e n e :   3 
 p o l y p r o p y l e n e :   2 
 b o t t l e s :   1 2 
 b o t t l e :   1 5 
 v e n t i l a t o r s :   2 
 d i a l :   1 1 
 k n o b :   3 8 
 i l l u m i n a t e d :   2 
 m e r c u r y :   6 
 c o l u m n :   3 0 
 a s s u m e d :   6 
 s h u t t e r :   8 
 b a r r e l :   1 1 
 c l e a n i n e s s :   1 
 a b s o r b e n t :   1 4 
 s e c u r e l y :   1 9 
 c o n v e n i e n t y :   1 
 c l e a n e r :   1 8 
 r e f i g e r a n t :   1 
 c a r e f u l :   9 
 i n j u r e :   1 
 r e a d s :   2 
 p r e c o o l e d :   1 
 a c e t o n e :   3 
 c a n v a s :   1 
 c o a r s e :   4 
 d e p r e s s i n g :   3 
 p l u n g e r :   3 
 f i n i t e :   4 
 l o w e r i n g :   2 
 i n t e r l a b o r a t o r y :   1 
 n o n r u s t i n g :   3 
 i n t e r s e c t :   3 
 c l a m p i n g :   7 
 c o i n c i d e :   2 
 r e g u l a t a b l e :   2 
 p i p e d :   2 
 e n g r a v e d :   5 
 r e c h a r g e :   1 
 a u d i a b l e :   1 
 n e e d l e :   1 2 
 e x t r u d e :   1 
 e x t r u d e d :   5 
 s p o o n :   3 
 g r a n u l e s :   1 0 
 r i n g s t a n d s :   1 
 s t o p w a t c h :   6 
 b u r n t :   1 
 n o t i n g :   1 
 p r e c a u t i o n :   1 
 d i s c h a r g e d :   1 
 c h i l l :   2 
 s e w i n g :   1 5 
 b e s i d e s :   3 
 c o l l a r :   2 4 
 r e c e s s :   1 6 
 k n u c k l e :   6 
 m e n s i o n :   1 
 u n r e s t r i c t e d :   5 
 r e c e s s e s :   2 
 d i m e n :   1 
 s i o n :   1 
 t e s t p a r a g r a p h :   2 
 p r i n c i p l e :   1 0 
 y i e l d i n g :   3 
 d i s m a n t l i n g :   2 
 s t i f f n e s s :   4 
 t o w a r d s :   1 
 g a g i n g :   5 
 c a p :   1 6 
 f o r s e e a b l e :   1 
 a v u l s i o n :   2 
 s c i s s o r s :   2 
 s k a t e s :   1 
 c u t l e r y :   2 
 e l e m e n t a l :   9 
 a l l o y s :   7 
 l a p :   1 
 b u r r :   1 
 f e a t h e r :   2 
 h e m m e d :   1 
 b u r r s :   4 
 f e a t h e r i n g :   2 
 m a n d r e l :   1 9 
 w r a p :   5 
 p o l y t e t r a f l u o r o e t h y l e n e :   3 
 t f e :   2 
 u n s t r e t c h e d :   2 
 b u t t e d :   1 
 r e v o l u t i o n :   3 
 l i n e a r :   6 3 
 e n l a r g i n g :   1 
 s c r a t c h e s :   3 
 n i c k s :   1 
 r o u g h n e s s :   2 
 m i c r o i n c h e s :   1 
 m i c r o n :   2 
 h a r d n e s s :   4 
 r o c k w e l l :   3 
 s c a l e :   3 0 
 s u p e r f i c i a l :   1 
 m e t a l l i c :   1 7 
 n a v a l :   1 
 t a b o r :   1 
 p o l y m e r :   2 1 
 s i m u l a t i n g :   5 
 i n a p p r o p r i a t e l y :   1 
 t e n s i o n :   8 
 p r e c o n d i t i o n i n g :   3 
 r e p e a t e d l y :   5 
 y d :   7 
 a s p h a l t :   6 
 s s :   6 
 r a n d o m :   1 7 
 b u l k y :   7 
 u t i l i z e s :   5 
 f l e x u r e :   8 
 v i s e :   7 
 b e n d s :   3 
 c l a m p e d :   1 0 
 t o r s i o n a l :   3 
 b e a n b a g s :   3 
 p e r p e n d i c u l a r l y :   8 
 r o u n d e d :   1 1 
 i r r e g u l a r :   9 
 a c c u r a n c y :   1 
 s t i f f e n i n g :   2 
 h o u s e h o l d e r :   1 
 p r o v i s o :   4 
 t o i l e t :   1 
 c l e a n s i n g :   1 
 t h r e a d :   4 8 
 t w i n e :   2 
 r o p e :   1 
 b a l l p o i n t :   4 
 c a r t r i d g e s :   7 
 m a n i p u l a t i o n :   6 
 e m e r g e :   4 
 l d :   2 7 
 s h o e :   5 
 w a x e s :   5 
 a u t o :   2 1 
 v i s i c o s i t y :   1 
 n i b :   1 
 n i t r o c e l l u l o s e :   2 
 d i s t i l l a t e :   3 
 s e m i s o l i d :   3 
 t h e r e f r o m :   6 
 c o n c e n t r a t e :   3 
 l e t h a l :   9 
 r o o f :   3 
 v u l c a n i z i n g :   1 
 s a y b o l t :   6 
 u n i v e r s a l :   6 
 s p o n g e s :   1 1 
 s a l t :   1 5 
 f e r r o u s :   1 
 o x a l a t e :   1 
 o x a l i c :   4 
 s p o t :   1 4 
 r e m o v e r s :   8 
 d r y c l e a n i n g :   1 5 
 f o i l :   2 3 
 m i l l i l i t e r s :   7 
 s o o t y :   1 
 c o m p a r t m e n t :   7 
 r e f i l l :   7 
 f e r t i l i z e r s :   2 
 f e r t i l i z e r :   4 
 c a p s u l e s :   4 
 s o l d e r :   9 
 c a p s u l e :   5 
 j u v e n i l e s :   2 
 w a r n i n g t h i s :   2 
 m i s u s e d :   3 
 b o r d e r s :   2 
 d i o x i d e :   1 
 a n t i q u i n g :   1 
 s i d i n g s :   1 
 p h o t o g r a p h i c :   2 
 a m p o u l e :   2 
 c r u s h e d :   1 
 w a r n i n g k e e p :   1 
 a s s o r t m e n t s :   1 
 a s s o r t m e n t :   2 
 i m p r e g n a t e d :   2 
 w i n d i n g :   3 
 c a d m i u m :   2 
 p e r c h l o r o e t h y l e n e :   6 
 h o l l o w :   4 
 p e t r o l a t u m :   4 
 c a u t i o n c o n t a i n s :   1 
 d i s c a r d :   1 
 l e a k :   1 
 o u n c e :   1 6 
 c e n t i p o i s e s :   1 
 u n s u i t a b l e :   3 
 d r i n k i n g :   3 
 d e t o n a t o r s :   1 
 b l a s t i n g :   1 
 d e t o n a t o r :   2 
 d a n g e r o u s b l a s t i n g :   1 
 t r a i n :   6 
 p r e m a n u f a c t u r e d :   2 
 w a r n i n g f l a m m a b l e :   1 
 c y a n o a c r y l a t e :   1 
 l e a f l e t :   4 
 s i n g l y :   2 
 c a u t i o n i f :   1 
 r e s u l t a n t :   1 
 g o n e :   3 
 b i o l o g i c a l :   5 
 a i r p l a n e s :   3 
 c a r s :   1 0 
 n o v e l t i e s :   1 
 a c e t a t e :   1 4 
 f o a m :   2 6 
 r e c o v e r a b l e :   2 
 r e f l y a b l e :   1 
 i m p u l s e :   2 
 t h r u s t :   4 
 p r e l o a d e d :   2 
 i n c a p a b l e :   2 
 s p o n t a n e o u s :   4 
 w a r h e a d :   2 
 p a r a c h u t e :   2 
 w h e r e i n :   2 
 r u p t u r e :   4 
 p r o p e l l i n g :   1 
 r a c i n g :   3 
 r e s i n o u s :   1 
 d i c h r o m a t e :   1 
 f u s e s :   4 
 d i f l u o r o d i c h l o r o m e t h a n e :   1 
 w a r n i n g c a r e f u l l y :   1 
 e l e c t r o :   2 
 m o t o r s :   7 
 p r o p e l :   1 
 l i g h t w e i g h t :   1 
 b a l s a :   1 
 b r a k i n g :   1 3 
 a b s o r b i n g :   2 
 s t r i k e :   9 
 g u a r d e d :   4 
 e l i m i n a t e s :   1 
 b r u i s i n g :   1 
 l a c e r a t i n g :   1 
 a m p u t a t i n g :   1 
 c o r r e c t n e s s :   2 
 s h a t t e r :   1 
 c h i p :   1 
 i m p e r f e c t :   2 
 m o l d i n g :   2 
 c r a z i n g :   3 
 t i n y :   1 
 b u b b l e s :   1 
 a b s :   2 
 a c r y l o n i t r i l e :   5 
 b u t a d i e n e :   2 
 s t y r e n e :   1 
 b r a i d e d :   1 
 f r a y i n g :   2 
 k n o t :   5 
 f u s e d :   3 
 s l i p p i n g :   3 
 u n t y i n g :   1 
 s u b j e c t i n g :   3 
 v e n t e d :   1 
 d r o p p i n g :   1 
 s m o o t h n e s s :   1 
 s w a b :   1 
 r u b b e d :   1 
 v i g o r o u s l y :   7 
 v i s i b l y :   2 
 w i c k i n g :   1 
 t a b :   2 
 u n r a v e l i n g :   3 
 l o o s e n i n g :   6 
 u n f a s t e n i n g :   1 
 g r a z i n g :   1 
 k n o t s :   1 
 l o o p s :   2 
 f r a y e d :   1 
 u n f a s t e n e d :   1 
 l o o p :   7 
 m i d d l e :   6 
 f o r e f i n g e r :   2 
 p r o t r a c t o r :   1 
 s i n k s :   2 
 a l i g n :   3 
 d i s t u r b a n c e :   1 
 r i g :   2 
 d i s k t h e :   1 
 b o s t o n :   1 
 b i l l o w :   1 
 p i l l o w s :   7 
 a i d e :   1 
 b r e a s t f e e d i n g :   1 
 m o t h e r s :   1 
 c r e s c e n t :   1 
 m o t h e r :   3 
 r o u n d :   5 
 c h i p p i n g :   1 
 s h a t t e r i n g :   1 
 p p m :   3 0 
 c o m m i s s i o n s :   3 
 a g e d :   1 
 i n f e a s i b i l i t y :   1 
 b l e n d e d :   1 
 f l u o r e s c e n t :   1 
 a l l o y i n g :   1 
 b r o n z e :   1 
 b u s h i n g s :   4 
 c o m p l i a n t :   1 
 o p t i c a l :   1 0 
 o x i d e :   2 
 p l a s m a :   1 
 p d p :   1 
 c o n d u c t i o n :   1 
 e l e c t r o n :   1 
 e m i t t e r :   1 
 d i s p l a y s :   9 
 s e d :   1 
 n o t a b l y :   1 
 d i e l e c t r i c :   1 2 
 b u s :   1 
 s t r i p e :   1 
 r i b s :   1 
 f r i t :   2 
 b l b :   1 
 p a c k s :   5 
 b u l b s :   7 
 r e e v a l u a t e :   1 
 t i t l e d :   3 
 r e q u e s t o r :   5 
 u n f a v o r a b l e :   7 
 e x h r :   7 
 n p r :   1 
 p e t i t i o n e d :   4 
 n o n p r o p r i e t a r y :   1 
 p r e c i o u s :   2 2 
 g e m s t o n e s :   5 
 d i a m o n d :   4 1 
 r u b y :   5 
 s a p p h i r e :   5 
 e m e r a l d :   6 
 s e m i p r e c i o u s :   1 
 m i n e r a l s :   2 
 a r a g o n i t e :   1 
 b a y l d o n i t e :   1 
 b o l e i t e :   1 
 c e r u s s i t e :   1 
 c r o c o i t e :   1 
 g a l e n a :   1 
 l i n a r i t e :   1 
 m i m e t i t e :   1 
 p h o s g e n i t e :   1 
 v a n a d i n i t e :   1 
 w u l f e n i t e :   1 
 c u l t u r e d :   3 4 
 p e a r l s :   2 0 
 l i n e r b o a r d :   1 
 c m y k :   2 
 p r i n t s :   5 
 d y e d :   5 
 u n d y e d :   2 
 k a p o k :   1 
 f l a x :   1 
 l i n e n :   2 
 j u t e :   1 
 r a m i e :   1 
 h e m p :   1 
 k e n a f :   1 
 b a m b o o :   2 
 c o i r :   1 
 s i s a l :   1 
 s i l k :   5 
 s h e e p :   3 
 a l p a c a :   3 
 l l a m a :   3 
 g o a t :   4 
 m o h a i r :   1 
 c a s h m e r e :   3 
 a n g o r a :   3 
 c a m e l :   3 
 y a k :   1 
 v i c u n a :   3 
 q i v i u t :   1 
 g u a n a c o :   1 
 r a y o n :   2 2 
 a z l o n :   2 
 l y o c e l l :   2 
 t r i a c e t a t e :   2 
 o l e f i n :   5 
 m o d a c r y l i c :   5 
 a r a m i d :   2 
 s p a n d e x :   3 
 g l u e :   3 
 b e e :   1 
 w a x :   1 
 s e e d s :   4 
 n u t :   1 
 f l o w e r s :   7 
 s e a :   5 
 c o r a l :   1 
 a m b e r :   4 
 f e a t h e r s :   4 
 f u r :   3 7 
 e l e c t r o p l a t e :   7 
 c l a d :   1 
 u n i f i e d :   2 
 n u m b e r i n g :   1 
 u n s :   2 
 g o l d :   1 1 9 
 k a r a t :   3 0 
 s t e r l i n g :   8 
 p l a t i n u m :   3 6 
 p a l l a d i u m :   6 
 r h o d i u m :   6 
 o s m i u m :   6 
 i r i d i u m :   6 
 r u t h e n i u m :   6 
 t i t a n i u m :   2 
 f i r e w o r k :   1 
 i m a g e :   1 0 
 c o l l a p s i b l e :   3 
 w r a p p i n g s :   6 
 b l a n k :   1 6 
 b o t t o m s :   9 
 c a n s :   7 
 c o n i c a l :   1 
 s h o u l d e r s :   8 
 n e c k s :   3 
 j a r s :   3 
 o v a l :   4 
 d i s h w a s h i n g :   1 
 b o l d n e s s :   1 
 d a r k :   4 
 g r e e n :   3 
 r e f l e c t i v e :   1 3 
 g r a y :   1 
 t a n :   1 
 o b s c u r e d :   5 
 d i s p e n s i n g :   1 5 
 n e g a t e s :   1 
 d i s c l a i m s :   1 
 p e t s :   2 
 i l l :   3 
 u n n e u t r a l i z e d :   9 
 h c l :   1 
 h n o :   1 
 c a r b o l i c :   2 
 o h :   1 
 p h e n o l :   1 
 a c e t i c :   2 
 h c :   1 
 h y p o c h l o r o u s :   1 
 c h l o r i n e :   1 1 
 k o h :   1 
 p o t a s h :   1 
 v i e n n a :   2 
 n a o h :   1 
 s o d a :   1 
 l y e :   1 
 n i t r a t e :   2 
 l u n a r :   1 
 a g n o :   1 
 u n c o m b i n e d :   1 
 n h :   1 
 a m m o n i u m :   1 
 h a r t s h o r n :   1 
 i r r i t a n c y :   6 
 w a r n i n g c o n t e n t s :   1 
 i n c i n e r a t e :   1 
 e x p l o s i v e l y :   1 
 v a p o r s o p e n :   1 
 e m e s i s :   5 
 h y p e r n a t r e m i a :   1 
 e m e t i c s :   1 
 i p e c a c :   2 
 s y r u p :   3 
 e m e t i c :   1 
 c o n t r a i n d i c a t i o n :   1 
 c a r c i n o g e n i c :   7 
 c o n f o u n d i n g :   5 
 o s t p :   1 
 e l i c i t :   4 
 m a l i g n a n t :   2 
 t u m o r s :   4 
 b e n i g n :   3 
 m a l i g n a n c y :   1 
 s p e c i e s :   1 4 
 s t r a i n s :   3 
 r o u t e s :   3 
 e x p e r i m e n t :   2 
 t u m o r :   3 
 o n s e t :   3 
 n e u r o t o x i c i t y :   2 0 
 n e u r o t o x i c :   7 
 l e s i o n s :   1 
 n e u r o b e h a v i o r a l :   2 
 d i s c o u n t e d :   1 
 c o n v i n c i n g :   1 
 e n d p o i n t :   3 
 q u a l i t a t i v e :   1 
 f d a :   1 0 
 e u r o p e a n :   2 
 e e c :   4 
 t e r a t o g e n s :   3 
 t e r a t o g e n :   1 
 e m b r y o n a l :   1 
 f e t a l :   1 
 p r e g n a n c y :   1 
 o s h a :   1 
 m a n i f e s t e d :   1 
 c o n c e p t u s :   3 
 g r o u p e d :   2 
 m a t i n g :   2 
 p r e n a t a l :   2 
 p o s t n a t a l :   2 
 e l e v a t e :   1 
 c a t e g o r i z a t i o n :   1 
 a d i :   6 
 s c e n a r i o :   1 
 d e s i g n i n g :   3 
 p r e d i c t i o n s :   2 
 r a n d o m l y :   3 
 s u b s e t :   2 
 s p a r s e :   1 
 s i m u l a n t :   1 
 s i m u l a n t s :   1 
 s t o m a c h s :   1 
 s a l i v a :   1 
 c o m p o s i t i o n s :   2 
 l e a c h e d :   2 
 i n t e r f a c e s :   2 
 m i g r a t e s :   2 
 i n t e r f a c i a l :   1 
 m u l t i s t a g e :   1 
 d i v i d i n g :   2 
 p h a r m a c o k i n e t i c :   2 
 p r o p o r t i o n a l i t y :   1 
 l i n e a r i t y :   1 
 n o e l :   6 
 l o e l :   4 
 t h o u s a n d :   2 6 
 g u a r a n t y :   1 7 5 
 c h a r g e a b l e :   3 
 e x p i r e :   1 8 
 g u a r a n t e e d :   3 8 
 a p p o i n t i n g :   1 
 c o l l e c t s :   1 1 
 l a s t i n g :   2 
 m i c r o g r a m s :   2 
 d e c i l i t e r :   1 
 d i s p a r a t e :   1 
 p r o d u c t s s o m e :   1 
 m i n i b l i n d s :   1 
 f i g u r i n e s :   1 
 p r u d e n c e :   1 
 f o r e s i g h t :   1 
 i n t r o d u c i n g :   2 6 
 u r g e s :   1 
 b u b b l e :   2 
 n e c k l a c e s :   2 
 p a p e r w e i g h t s :   2 
 k e y c h a i n s :   2 
 t i m e r s :   1 0 
 m e t h y l e n e :   1 
 m a z e :   1 
 c h a r a c t e r i z i n g :   1 
 p r o x y :   7 
 t r i a l s :   9 
 r e s o r t i n g :   1 
 f e w e s t :   1 
 i c c v a m :   1 
 p r e f e r s :   2 
 c o m m u n i t i e s :   1 9 
 s c i e n t i f i c a l l y :   3 
 t r a d i t i o n a l :   5 
 l c :   6 
 s u c c e s s i v e l y :   1 
 c a t e g o r i z e :   4 
 d i e s :   1 
 n o n t o x i c :   1 
 m g :   3 0 
 s t r u c t u r a l l y :   3 
 p h :   2 
 i r r i t a t i n g :   1 
 t i e r e d :   1 0 
 s e m i o c c l u s i v e :   1 
 s t o c k s :   2 
 m o b i l i t y :   1 
 c o r r o s i v e s :   1 
 a c i d i t y :   1 
 a l k a l i n i t y :   1 
 a s s a y :   7 
 a s s a y s :   1 
 t h r e e f o l d :   1 
 t e t r a c a i n e :   1 
 a n e s t h e t i c :   1 
 i n s t i l l i n g :   1 
 p r o g r e s s i o n :   1 
 d e t a c h e d :   5 
 e x e r c i s e r s :   2 
 g y m s :   1 
 m o b i l e s :   2 
 p o u n d i n g :   1 
 s t a c k i n g :   1 
 h o r s e s :   1 
 c h i m e :   1 
 c a r o u s e l s :   1 
 j a c k s :   1 
 f l o c k e d :   4 
 p r e s c h o o l :   2 
 p u z z l e s :   2 
 j u v e n i l e :   3 
 p l a y p e n s :   1 
 r a g :   1 
 l a c e :   4 
 h o l d e r s :   2 4 
 d i a p e r :   7 
 p i n s :   1 1 
 b a r r e t t e s :   1 
 t o o t h b r u s h e s :   1 
 u t e n s i l s :   2 
 p h o n o g r a p h :   2 
 c o m p r e s s i n g :   2 
 f u z z :   1 
 v i o l a t i v e :   6 
 e v i d e n t i a r y :   3 2 
 f d c a :   3 
 i n a d v e r t e n t :   3 
 t e x t b o o k :   1 
 j o u r n a l :   1 
 d o m a i n :   2 
 d e f i c i e n t :   6 
 p a r t i c u l a r i z i n g :   1 
 j u s t i f i e s :   3 
 r e v i e w a b l e :   1 
 s u g g e s t i o n :   3 
 w a i v i n g :   5 
 c o n c u r :   1 
 c o n f i r m i n g :   1 
 n o n p a r t i c i p a t i o n :   1 
 p l e a s e :   7 
 s c h e d u l i n g :   1 9 
 p r o f e s s i o n a l l y :   4 
 u r g i n g :   1 
 p r e j u d i c e d :   4 
 d e a d l i n e s :   6 
 f o r m a :   2 
 p a u p e r i s :   2 
 c a p t i o n e d :   3 
 i n d i g e n t :   1 
 f o r e s e e n :   2 
 c o n s o l i d a t e :   2 
 c o n t r o v e r s i a l :   1 
 n o n p a r t i e s :   1 
 n o n p a r t y :   5 
 d i g n i t y :   1 
 i n d u l g e :   1 
 a t t a c k s :   2 
 u n s e e m l y :   1 
 w r a n g l i n g :   1 
 i n t e m p e r a t e :   1 
 a c c u s a t i o n s :   1 
 c h a r a c t e r i z a t i o n s :   2 
 i m p r o p r i e t i e s :   1 
 d i s r e s p e c t f u l :   1 
 d i s o r d e r l y :   3 
 c o n t u m a c i o u s :   2 
 c u r r i c u l u m :   2 
 v i t a e :   1 
 u n f o r e s e e a b l y :   1 
 r e c i t i n g :   1 
 c o u n t e r m o v e :   1 
 a f f i a n t :   3 
 i m m a t e r i a l :   3 
 u n r e l i a b l e :   3 
 e r r o n e o u s :   2 
 p r e j u d i c i a l :   1 
 r e p e t i t i o u s :   2 
 j u d i c i a l l y :   2 
 p e c u l i a r l y :   1 
 s t e n o g r a p h i c :   2 
 c o n t e x t s :   1 
 c o n d e n s a t i o n s :   1 
 p a c k :   8 
 r e c o m m e n d i n g :   3 
 n a m e p l a t e :   3 
 i n d e l i b l y :   3 
 o b l i t e r a b l e :   2 
 s p i l l a g e :   8 
 i n d e n t a t i o n :   2 
 h o t d o :   2 
 m o l t e n :   4 
 h a n d h e l d :   2 
 c u r l e r :   2 
 i n c a n d e s c e n t :   1 3 
 w a t t a g e :   3 
 w a r n i n g s h o c k :   2 
 g a i n i n g :   2 
 n o n r e p l a c e m e n t :   1 
 n o n r e p l a c e a b l e :   1 
 u n i t d o :   1 
 c o r n :   2 
 p o p p e r :   1 
 s k i l l e t :   1 
 c o n c e i v a b l y :   1 
 d a n g e r t o :   1 
 i m m e r s e :   5 
 d a m p :   7 
 l a m p h o l d e r :   9 
 s p a c i n g s :   4 
 l o c k w a s h e r :   2 
 k e y e d :   2 
 n o t c h e d :   1 
 m o u n t i n g s :   1 
 v i b r a t i o n s :   1 
 s a f e s t :   1 
 n e i g h b o r i n g :   1 
 p l a i n :   5 1 
 b r a i d :   4 
 s e p a r a t o r s :   1 
 s p l i c e :   4 
 w e l d i n g :   2 
 r i v e t i n g :   1 
 s c r e w d r i v e r :   4 
 p l i e r s :   4 
 n o t c h :   1 
 t a b s :   2 
 f o r c e f u l :   1 
 d i s l o d g e :   1 
 n o n a p p l i c a t i o n :   1 
 h u s k :   2 
 e l e c t r o d e s :   5 
 i n s u l a t o r :   1 
 l i n i n g s :   5 
 d e e n e r g i z e :   1 
 m o m e n t a r y :   1 
 p i e r c e d :   1 
 p r e s s e r :   1 
 v a l v e s :   6 
 h y d r o s t a t i c :   5 
 p o t :   4 
 p a n :   8 
 s p o u t s :   1 
 t h e r m a l l y :   1 
 b a k i n g :   1 
 m e l t :   2 
 o c c a s i o n a l :   3 
 s e e p a g e :   1 
 t r a n s f o r m e r s :   3 
 r e l i a b i l i t y :   5 
 b u s h i n g :   8 
